,date,open,close,high,low,volume,code
0,2018-06-29,30.17,71.96,75.55,30.17,4077644.0,300750
1,2018-07-31,70.79,72.22,95.08,64.88,7426899.0,300750
2,2018-08-31,72.0,65.5,75.66,65.01,3175402.0,300750
3,2018-09-28,64.8,73.0,75.09,60.32,1944973.0,300750
4,2018-10-31,71.88,74.5,81.58,59.51,2318516.0,300750
5,2018-11-30,75.2,80.03,83.8,72.8,2138372.0,300750
6,2018-12-28,82.52,73.8,83.49,73.8,1469606.0,300750
7,2019-01-31,74.25,76.12,79.45,72.51,1310555.0,300750
8,2019-02-28,76.67,87.7,91.66,76.2,1352021.0,300750
9,2019-03-29,91.1,85.0,95.16,82.1,1972262.0,300750
10,2019-04-30,85.16,79.76,86.96,75.01,1679613.0,300750
11,2019-05-31,76.87,69.44,77.66,66.99,831028.0,300750
12,2019-06-28,68.6,68.88,74.18,64.0,2049915.0,300750
13,2019-07-31,70.0,76.0,78.49,67.89,2380553.0,300750
14,2019-08-30,75.9,72.27,76.95,70.51,1707698.0,300750
15,2019-09-30,72.19,71.5,81.08,69.9,2668065.0,300750
16,2019-10-31,71.61,68.71,72.14,68.38,1536117.0,300750
17,2019-11-29,68.52,87.41,89.6,68.42,3690720.0,300750
18,2019-12-31,88.2,106.4,110.5,84.59,3951377.0,300750
19,2020-01-23,107.21,130.57,137.0,105.7,3313776.0,300750
20,2020-02-28,126.56,135.67,169.89,126.5,8206348.0,300750
21,2020-03-31,138.8,120.39,149.69,105.01,6303448.0,300750
22,2020-04-30,123.1,144.38,148.51,113.08,4194818.0,300750
23,2020-05-29,139.0,145.53,155.4,135.06,3170483.0,300750
24,2020-06-30,147.47,174.36,179.47,146.36,3251608.0,300750
25,2020-07-31,178.5,212.17,224.29,164.51,5843266.0,300750
26,2020-08-31,213.88,206.35,222.98,185.0,3587267.0,300750
27,2020-09-30,206.5,209.2,215.0,177.99,3465148.0,300750
