数据分析师,启禾咨询,互联网+,25-45k·18薪,630000.0,苏州,本科及以上,1-3年
数据分析师,启禾咨询,互联网+,25-45k·18薪,630000.0,重庆,本科及以上,1-3年
数据分析师,启禾咨询,互联网+,25-45k·18薪,630000.0,广州,本科及以上,1-3年
数据分析师,启禾咨询,互联网+,25-45k·18薪,630000.0,天津,本科及以上,1-3年
数据分析师,启禾咨询,互联网+,25-45k·18薪,630000.0,深圳,本科及以上,1-3年
数据分析师,启禾咨询,互联网+,25-45k·18薪,630000.0,上海,本科及以上,1-3年
数据分析师,启禾咨询,互联网+,25-45k·18薪,630000.0,北京-望京,本科及以上,1-3年
数据分析实习生G00136,贵州广电新媒体产业发展有限公司,未融资,1-3k·12薪,24000.0,贵阳,本科及以上,经验不限
数据分析助理,深圳市晨北科技有限公司,未融资,4-6k·12薪,60000.0,重庆,本科及以上,经验不限
数据分析,北京六间房科技有限公司,战略融资,30-40k·12薪,420000.0,北京,统招本科,3-5年
数据分析师,上海扩博智能技术有限公司,B轮,15-30k·13薪,292500.0,上海,统招本科,3-5年
运营管理（数据分析方向）,广信通信,未融资,11-20k·12薪,186000.0,广州,本科及以上,1-3年
全栈数据分析工程师,广信通信,未融资,13-25k·12薪,228000.0,广州,本科及以上,3-5年
商业数据分析师,中企动力,未融资,20-30k·12薪,300000.0,北京-大兴区,统招本科,3-5年
数据分析专员,上海中路(集团)有限公司,未融资,4-5k·12薪,54000.0,武汉,学历不限,经验不限
运营数据分析（立邦钣喷中心）,立邦,未融资,6-10k·13薪,104000.0,上海-康桥,大专及以上,1-3年
数据分析师,和讯华谷,IPO上市,15-18k·12薪,198000.0,深圳,统招本科,1-3年
数据分析师,上海临领医药科技有限公司,未融资,10-15k·12薪,150000.0,上海-静安区,大专及以上,3-5年
数据分析主管,河北天创管业有限公司,未融资,6-8k·12薪,84000.0,邯郸,大专及以上,5-10年
会员/客户/数据分析经理,广州摩打餐饮管理有限公司,餐饮/酒旅/服务,6-11k·12薪,102000.0,广州,学历不限,经验不限
数据分析专员,Fordeal,电子商务,6-8k·12薪,84000.0,佛山,本科及以上,1-3年
数据分析负责人（杭州）,Fordeal,电子商务,30-50k·12薪,480000.0,杭州,本科及以上,5-10年
数据分析实习生,网鱼网咖,D轮及以上,3-4k·12薪,42000.0,上海,本科及以上,经验不限
业务数据分析经理/总监,上海微盟,战略融资,20-40k·12薪,360000.0,上海,统招本科,5-10年
数据分析师,北京快乐茄信息技术有限公司,未融资,25-40k·16薪,520000.0,北京-海淀区,统招本科,3-5年
数据分析师,名创优品,未融资,8-10k·12薪,108000.0,广州-西关,本科及以上,1-3年
数据分析师,上海诺互汽车服务有限公司,未融资,6-8k·13薪,91000.0,上海-普陀区,本科及以上,1-3年
数据分析专家（合规方向）,PingPong金融,D轮及以上,20-35k·15薪,412500.0,杭州-滨江区,本科及以上,3-5年
教育数据分析师（武汉）6000-15000/月薪,武汉天喻教育科技有限公司,未融资,6-15k·12薪,126000.0,武汉,本科及以上,3-5年
商业数据分析（双休六险一金）,北京自如生活企业管理有限公司,B轮,7-10k·13薪,110500.0,南京-鼓楼区,统招本科,1-3年
数据分析师,广州谷雨生物科技有限公司,电子商务,8-12k·13薪,130000.0,广州,本科及以上,5-10年
电商数据分析师,深圳安杰拉科技有限公司,电子商务,8-13k·12薪,126000.0,深圳,本科及以上,3-5年
金融数据分析师,小赢科技,未融资,18-26k·17薪,374000.0,上海-黄浦区,统招本科,3-5年
风险数据分析师,小赢科技,未融资,18-25k·12薪,258000.0,上海-城隍庙,统招本科,1-3年
WMPS-数据分析,美团点评,IPO上市,15-20k·15薪,262500.0,北京-朝阳区,本科及以上,3-5年
数据分析工程师,安永全球商务服务(大连)有限公司,外包服务,6-8k·13薪,91000.0,大连,本科及以上,3-5年
电商数据分析员,杭州吃货家电子商务有限公司,电子商务,5-8k·12薪,78000.0,杭州,大专及以上,3-5年
电商数据分析专员,麦优科技,未融资,8-10k·12薪,108000.0,广州-天河区,大专及以上,1-3年
数据分析工程师,意欧斯,战略融资,10-20k·12薪,180000.0,上海-徐汇区,本科及以上,5-10年
数据分析师,深圳市丰宜科技有限公司,未融资,6-8k·13薪,91000.0,深圳-福田区,大专及以上,3-5年
商品数据分析／进销存数据分析,宝能物流集团有限公司,未融资,10-25k·12薪,210000.0,深圳,大专及以上,1-3年
数据分析师（销售业务）,立白集团,未融资,11-16k·13薪,175500.0,广州,统招本科,3-5年
数据分析师（互联网公司）,上锦房地产,未融资,8-10k·12薪,108000.0,重庆,本科及以上,5-10年
数据分析(J10219),网鱼网咖,D轮及以上,15-25k·12薪,240000.0,上海-徐汇区,本科及以上,5-10年
数据分析师,黑胡子,未融资,10-15k·13薪,162500.0,广州,本科及以上,1-3年
数据分析师,启音言语康复科技(深圳)有限公司,未融资,8-12k·12薪,120000.0,深圳,本科及以上,3-5年
数据分析师,无锡智慧城市科技发展有限公司,大数据,7-14k·12薪,126000.0,无锡,统招本科,1-3年
BI工程师/数据分析师,杭州望达科技有限公司,未融资,7-14k·12薪,126000.0,杭州,本科及以上,3-5年
销售支持经理（数据分析）,江苏萱子文化传播有限公司,未融资,8-15k·12薪,138000.0,南京,大专及以上,3-5年
数据分析专家（调查支持）,贝壳找房,IPO上市,6-8k·14薪,98000.0,宁波-首南,统招本科,1-3年
数据分析专家（报表开发）,百威管理,未融资,8-10k·12薪,108000.0,厦门,本科及以上,1-3年
高级数据分析专家（报表开发）,百威管理,未融资,10-15k·12薪,150000.0,厦门,本科及以上,3-5年
数据分析师,方付通,战略融资,10-20k·12薪,180000.0,上海,本科及以上,1-3年
数据分析专员,金茂装饰,建筑装饰,6-12k·12薪,108000.0,北京,本科及以上,3-5年
资深数据分析师,网易集团,IPO上市,15-30k·16薪,360000.0,杭州,本科及以上,5-10年
数据分析师(367),深圳市大世界信息技术有限公司,其他行业,13-20k·12薪,198000.0,深圳-福田区,大专及以上,1-3年
数据分析经理,中交兴路,A轮,15-25k·12薪,240000.0,北京,统招本科,3-5年
数据分析专员,台铃车业,未融资,4-6k·12薪,60000.0,无锡-锡山区,大专及以上,经验不限
数据分析师,车安优(重庆)信息技术有限公司,互联网/电商,8-10k·13薪,117000.0,重庆-南岸区,统招本科,3-5年
美团优选-销售数据分析,美团点评,IPO上市,12-20k·14薪,224000.0,北京-朝阳区,本科及以上,3-5年
美团优选-销售数据分析leader,美团点评,IPO上市,14-25k·13薪,253500.0,北京-朝阳区,本科及以上,5-10年
数据分析负责人,深圳平安综合金融服务有限公司,未融资,30-60k·17薪,765000.0,上海-浦东新区,统招本科,5-10年
高级数据分析经理（云计算）,上海百胜软件股份有限公司,C轮,25-30k·12薪,330000.0,上海-塘桥,本科及以上,5-10年
督导/数据分析岗,恒天财富,A轮,7-10k·12薪,102000.0,北京,本科及以上,1-3年
数据分析师-200914-SH,上海敬游软件科技有限公司,未融资,10-18k·14薪,196000.0,上海,统招本科,3-5年
BI工程师/数据分析师,杭州望达科技有限公司,未融资,7-15k·13薪,143000.0,杭州-余杭区,本科及以上,1-3年
大数据分析师,山东全球大健康产业有限公司,快消品,10-20k·12薪,180000.0,上海-静安区,本科及以上,3-5年
大数据分析师,山东全球大健康产业有限公司,快消品,10-20k·12薪,180000.0,北京-海淀区,本科及以上,3-5年
数据分析经理,朴新教育,IPO上市,15-20k·12薪,210000.0,北京-海淀区,统招本科,3-5年
阿里云智能事业群-网络资源数据分析专家-杭州,阿里巴巴,IPO上市,面议,-1,杭州,学历不限,5-10年
数据分析助理,金茂装饰,建筑装饰,8-10k·12薪,108000.0,北京,本科及以上,3-5年
数据分析师,五八同城信息技术有限公司湖北分公司,未融资,8-10k·12薪,108000.0,武汉,统招本科,1-3年
数据分析师,广州快塑电子科技有限公司,未融资,10-20k·12薪,180000.0,广州,本科及以上,3-5年
数据分析,北京高途云集教育科技有限公司,未融资,15-25k·12薪,240000.0,北京-海淀区,本科及以上,3-5年
数据分析专家（产品部门）,艾瑞咨询,未融资,22-30k·13薪,338000.0,上海-徐汇区,本科及以上,3-5年
Senior BI/CRM Analyst 高级商业/数据分析师,丝芙兰,战略融资,面议,-1,上海,统招本科,3-5年
金融数据分析师,进益(天津)资产管理有限责任公司,未融资,8-13k·12薪,126000.0,北京,统招本科,经验不限
运营主管（数据分析）,福佑卡车,互联网+,8-10k·14薪,126000.0,广州-白云区,本科及以上,3-5年
直播数据分析,屈臣氏,未融资,5-8k·13薪,84500.0,广州-越秀区,大专及以上,1-3年
数据分析师,上海聚均科技有限公司,A轮,15-30k·12薪,270000.0,上海,统招本科,3-5年
Data Analyst 数据分析师,Ubisoft Shanghai,未融资,15-25k·12薪,240000.0,上海,本科及以上,3-5年
数据分析-运输计划,上海外服杰浦企业管理有限公司,未融资,10-12k·13薪,143000.0,厦门-思明区,本科及以上,3-5年
数据分析师,广州市汇尚网络科技有限公司,未融资,7-11k·12薪,108000.0,广州,大专及以上,5-10年
高级数据分析师,爱奇艺,IPO上市,20-40k·14薪,420000.0,北京-海淀区,统招本科,5-10年
数据分析师,信易云数字科技有限公司北京分公司,互联网/电商,15-30k·12薪,270000.0,北京,统招本科,3-5年
生产中心管培生（数据分析）,宏胜集团,未融资,5-8k·13薪,84500.0,杭州-萧山区,本科及以上,经验不限
资深数据分析专员,悠可化妆品,战略融资,10-15k·12薪,150000.0,杭州,本科及以上,3-5年
数据分析师 (MJ000083),天津搜款网络科技有限公司,互联网/电商,15-25k·14薪,280000.0,广州-天河区,统招本科,3-5年
高级数据分析师,锥能机器人(上海)有限公司,A轮,18-22k·12薪,240000.0,上海-普陀区,统招本科,5-10年
商业数据分析师(J200715026),滴滴,D轮及以上,17-33k·12薪,300000.0,北京-海淀区,本科及以上,5-10年
数据分析师,博彦科技,IPO上市,10-15k·12薪,150000.0,北京-中关村,本科及以上,1-3年
总经理助理（数据分析）(000947),北京华熙海御科技有限公司,未融资,8-12k·14薪,140000.0,北京,本科及以上,1-3年
高级数据分析师,立邦,未融资,15-20k·12薪,210000.0,广州,本科及以上,经验不限
BI开发工程师/数据分析师,杭州望达科技有限公司,未融资,8-15k·12薪,138000.0,杭州,本科及以上,3-5年
短视频数据分析师,字节跳动,D轮及以上,15-30k·12薪,270000.0,北京-海淀区,本科及以上,3-5年
数据分析专员,匯智國際旅遊發展有限公司,餐饮/酒旅/服务,6-12k·12薪,108000.0,广州-珠江新城,大专及以上,1-3年
数据分析（语义分析）博士后,北京市计算中心,未融资,15-25k·12薪,240000.0,北京-西北旺,博士,经验不限
用户行为研究部_数据分析产品经理（资讯产品评估和调研方向）,Baidu,IPO上市,18-36k·12薪,324000.0,北京,本科及以上,经验不限
数据分析专员,海大集团,IPO上市,6-8k·12薪,84000.0,广州-番禺区,统招本科,1-3年
数据分析师,北京兰亭高创科技有限公司,未融资,15-20k·12薪,210000.0,深圳-福田区,本科及以上,1-3年
高级/资深数据分析师,触宝科技,未融资,20-40k·12薪,360000.0,上海,本科及以上,5-10年
数据分析师,滴滴,D轮及以上,30-45k·15薪,562500.0,杭州-西湖区,统招本科,5-10年
短视频国际化数据分析师,字节跳动,D轮及以上,20-40k·12薪,360000.0,上海-七宝,本科及以上,1-3年
商品数据分析专员/主管,佛山淘气贝贝服饰有限公司,未融资,6-10k·12薪,96000.0,佛山,大专及以上,3-5年
数据分析高级研究员,益普索(中国)咨询有限公司,未融资,8-10k·13薪,117000.0,上海-静安区,本科及以上,经验不限
数据分析副经理（机器学习，AI方向培养）,益普索(中国)咨询有限公司,未融资,10-15k·13薪,162500.0,上海-静安区,本科及以上,1-3年
数据分析师,上海怡沐家居用品有限公司,未融资,7-9k·12薪,96000.0,上海-静安区,大专及以上,1-3年
数据分析师,上海皑洺企业管理有限公司,专业服务,10-15k·12薪,150000.0,深圳-龙华区,本科及以上,1-3年
数据分析师,上海皑洺企业管理有限公司,专业服务,10-15k·12薪,150000.0,上海,本科及以上,1-3年
数据分析/数据科学研究员,微慕客(成都)科技有限公司,批发零售,15-30k·12薪,270000.0,成都,硕士及以上,3-5年
大数据分析工程师（中级）,成都主导科技有限责任公司,未融资,15-20k·12薪,210000.0,成都,硕士及以上,3-5年
大数据分析工程师（初级）,成都主导科技有限责任公司,未融资,10-14k·12薪,144000.0,成都,硕士及以上,1-3年
数据分析主管（广告）,吉比特技术,战略融资,20-30k·13薪,325000.0,深圳,本科及以上,3-5年
数据分析工程师,华通电脑(苏州)有限公司,未融资,7-9k·12薪,96000.0,苏州-工业园区,大专及以上,1-3年
数据分析,纽仕兰新云(上海)电子商务有限公司,战略融资,8-13k·12薪,126000.0,上海-长宁区,本科及以上,3-5年
CRM数据分析师【IT】(J10530),如家酒店连锁（中国）有限公司,餐饮/酒旅/服务,8-15k·12薪,138000.0,上海-田林,本科及以上,1-3年
算法数据分析师,深圳平安综合金融服务有限公司,未融资,20-50k·17薪,595000.0,上海-浦东新区,统招本科,3-5年
数据分析岗/主管/经理,北京高途云集教育科技有限公司,未融资,10-25k·12薪,210000.0,成都,统招本科,3-5年
数据分析师,深圳硅基智能科技有限公司,未融资,6-8k·12薪,84000.0,深圳-宝安区,本科及以上,1-3年
零售数据分析/稽查数据分析,宝能物流集团有限公司,未融资,15-25k·12薪,240000.0,深圳,本科及以上,1-3年
运营数据分析,超凡知识产权,未融资,10-20k·12薪,180000.0,成都-高新区,硕士及以上,5-10年
数据分析工程师,广州米果电子商务有限公司,互联网/电商,6-10k·12薪,96000.0,广州-白云区,统招本科,1-3年
算法工程师（AI+数据分析方向）,陕西欧卡电子智能科技有限公司,A轮,9-14k·12薪,138000.0,西安-雁塔区,本科及以上,经验不限
大数据分析优化工程师-宁波,世纪鼎利通信科技股份有限公司,IPO上市,5-8k·12薪,78000.0,宁波-鄞州区,大专及以上,1-3年
数据分析专员,广州市百果园网络科技有限公司,C轮,6-10k·14薪,112000.0,佛山,本科及以上,经验不限
数据分析专员,广州市百果园网络科技有限公司,C轮,6-10k·14薪,112000.0,广州-珠江新城,本科及以上,经验不限
助理数据分析师（2021校招）,绿米联创,C轮,4-8k·12薪,72000.0,深圳,统招本科,经验不限
高级数据分析师G01127,诺亚控股,未融资,18-24k·12薪,252000.0,上海-杨浦区,本科及以上,5-10年
数据分析师--SQL,贝塔斯曼,未融资,7-12k·12薪,114000.0,上海,本科及以上,5-10年
数据分析师,艾瑞咨询,未融资,18-23k·13薪,266500.0,上海-徐汇区,本科及以上,5-10年
数据分析师,慧算账,D轮及以上,15-25k·13薪,260000.0,北京-海淀区,统招本科,3-5年
高级数据分析师,广州易人行小额贷款有限公司,,15-20k·12薪,210000.0,广州-天河区,本科及以上,5-10年
数据分析师,鲸鱼外教培优,B轮,15-30k·13薪,292500.0,北京-朝阳区,统招本科,3-5年
高级数据分析师,麦优科技,未融资,13-18k·12薪,186000.0,广州-天河区,本科及以上,1-3年
市场专员（数据分析）,立邦,未融资,6-8k·12薪,84000.0,广州,本科及以上,经验不限
数据分析经理,爱奇艺,IPO上市,30-50k·12薪,480000.0,北京-海淀区,统招本科,5-10年
数据分析工程师（金信通）,金鹰商贸,未融资,10-20k·12薪,180000.0,南京-新街口,本科及以上,3-5年
Data Analyst - 质量数据分析师,麦朗,未融资,面议,-1,上海,本科及以上,3-5年
Python数据分析工程师,深圳市纽创信安科技开发有限公司,A轮,8-16k·13薪,156000.0,深圳-科技园,统招本科,3-5年
高级数据分析师,麦优科技,未融资,13-20k·12薪,198000.0,广州,学历不限,经验不限
车辆数据分析测试工程师,火烈鸟,A轮,5-8k·13薪,84500.0,广州,统招本科,经验不限
数据分析师,杭州臻财资产管理有限公司,未融资,20-26k·13薪,299000.0,上海-静安区,硕士及以上,经验不限
高级数据分析师G01117,诺亚控股,未融资,18-24k·12薪,252000.0,上海-杨浦区,本科及以上,5-10年
商务数据分析专家,百威管理,未融资,10-15k·12薪,150000.0,厦门,本科及以上,1-3年
CRM数据分析师(J10521),如家酒店连锁（中国）有限公司,餐饮/酒旅/服务,12-15k·12薪,162000.0,上海-田林,本科及以上,1-3年
高级数据分析师,上海源慧信息科技股份有限公司,战略融资,15-25k·14薪,280000.0,广州-天河区,统招本科,5-10年
数据分析,新生医疗美容集团有限公司,未融资,8-12k·12薪,120000.0,南京-鼓楼区,统招本科,1-3年
数据分析助理经理,健合(中国)有限公司,快消品,12-15k·12薪,162000.0,广州,本科及以上,3-5年
运营数据分析及创新支持,友邦广东,未融资,8-10k·15薪,135000.0,广州-东风,本科及以上,经验不限
数据分析师,好慷(厦门)信息技术有限公司,C轮,8-12k·14薪,140000.0,厦门-集美区,本科及以上,3-5年
数据分析师/主管,杭州伯喜服饰有限公司,A轮,12-17k·15薪,217500.0,杭州-西湖区,统招本科,3-5年
数据分析,西安二十一世纪生物科技有限公司,未融资,4-6k·12薪,60000.0,咸阳-秦都区,统招本科,经验不限
数据分析师,深圳市云端高科信息科技有限公司,未融资,12-20k·12薪,192000.0,深圳-南山区,本科及以上,1-3年
数据分析师（资深/专家）,上海遇贤商务咨询有限公司,,20-45k·14薪,455000.0,上海,统招本科,5-10年
数据分析员,震雄工业园(深圳)有限公司,未融资,5-7k·12薪,72000.0,深圳-坪山区,统招本科,1-3年
数据分析师,云积分,未融资,10-20k·12薪,180000.0,杭州,本科及以上,5-10年
高级数据分析师,银科控股,未融资,30-60k·12薪,540000.0,上海-浦东新区,统招本科,5-10年
数据分析师,银科控股,未融资,10-20k·12薪,180000.0,上海-浦东新区,统招本科,1-3年
资深数据分析岗（成都）,京东物流,战略融资,10-20k·12薪,180000.0,成都,本科及以上,3-5年
数据分析,深圳苹果树数据科技有限公司,A轮,15-30k·12薪,270000.0,深圳,本科及以上,5-10年
数据分析师（业务分析方向） (MJ001167),钱大妈,D轮及以上,18-23k·13薪,266500.0,广州,统招本科,3-5年
商业数据分析师,上海驰骛信息科技有限公司,天使轮,15-30k·13薪,292500.0,广州-珠江新城,统招本科,3-5年
商业数据分析师,上海驰骛信息科技有限公司,天使轮,15-30k·13薪,292500.0,上海-徐汇区,统招本科,3-5年
商品数据分析主管,劲霸上海,未融资,10-15k·12薪,150000.0,上海-长征,本科及以上,3-5年
数据分析组长,新东方教育科技集团有限公司,IPO上市,8-10k·12薪,108000.0,北京-中关村,统招本科,1-3年
数据分析师（双休+五险一金）,麦可思数据(成都)股份有限公司,A轮,5-9k·12薪,84000.0,成都,本科及以上,经验不限
大数据工程师-数据分析,上海丙晟科技有限公司,天使轮,20-25k·13薪,292500.0,上海-静安区,统招本科,3-5年
数据分析专家,跟谁学,IPO上市,30-50k·14薪,560000.0,武汉-洪山区,本科及以上,5-10年
数据分析运营专员,超凡知识产权,未融资,6-12k·13薪,117000.0,成都-高新区,本科及以上,3-5年
金融数据分析助理,北京华鼎科技有限公司,基金/证券/投资,6-10k·12薪,96000.0,北京,大专及以上,经验不限
阿里云智能事业群-基础资源数据分析师,阿里巴巴,IPO上市,面议,-1,杭州,学历不限,5-10年
数据分析师,振德医疗,IPO上市,10-15k·12薪,150000.0,绍兴,统招本科,5-10年
YF-数据分析师,联合信用征信股份有限公司,未融资,10-20k·12薪,180000.0,北京-朝阳区,本科及以上,经验不限
数据分析师,数果智能,未融资,13-25k·12薪,228000.0,广州,本科及以上,5-10年
数据分析师（2021年校招）,上海游昆信息技术有限公司,天使轮,10-20k·12薪,180000.0,上海,本科及以上,经验不限
数据分析负责人(J10079),成都晓多科技有限公司,C轮,30-40k·15薪,525000.0,成都,本科及以上,5-10年
SG闪购-品牌数据分析,美团点评,IPO上市,15-30k·15薪,337500.0,北京-朝阳区,本科及以上,3-5年
数据分析岗,京东物流,战略融资,8-10k·14薪,126000.0,沈阳,大专及以上,3-5年
高级数据分析师,网鱼网咖,D轮及以上,15-30k·12薪,270000.0,上海,本科及以上,5-10年
数据分析工程师,青岛森天环境科技有限公司,未融资,6k·12薪,72000,青岛,本科及以上,1-3年
水质数据分析员（驻北京）,科泽智慧环境,未融资,4-5k·12薪,54000.0,北京,大专及以上,经验不限
人力资源数据分析师,凯莱英生命科学技术(天津)有限公司,未融资,8-10k·13薪,117000.0,天津,统招本科,5-10年
数据分析软件制作（电商）,宁波知行合一电子商务有限公司,未融资,10-15k·12薪,150000.0,宁波-鄞州区,本科及以上,3-5年
数据分析主管,邯郸市蓝洁环保科技有限公司,环保,6-9k·12薪,90000.0,邯郸,大专及以上,1-3年
数据分析师—飞书,字节跳动,D轮及以上,20-40k·12薪,360000.0,深圳-南山区,本科及以上,1-3年
BI数据分析师,泰康健投,天使轮,20-27k·15薪,352500.0,北京,统招本科,5-10年
高级数据分析师,今日头条,D轮及以上,25-40k·12薪,390000.0,济南-历下区,本科及以上,5-10年
数据分析师,网易集团,IPO上市,8-15k·14薪,161000.0,广州,本科及以上,经验不限
