,date,open,close,high,low,volume,code
0,2001-08-31,34.51,37.01,37.78,32.85,660463.08,600519
1,2001-09-28,37.2,37.09,38.08,35.01,305550.14,600519
2,2001-10-31,37.0,35.05,37.5,32.7,246145.66,600519
3,2001-11-30,35.05,35.34,36.2,32.98,96779.93,600519
4,2001-12-31,35.35,38.55,39.3,34.65,249351.55,600519
5,2002-01-31,38.72,37.6,38.8,34.7,385901.31,600519
6,2002-02-28,37.5,38.0,38.68,36.9,109590.75,600519
7,2002-03-29,37.95,37.26,39.78,37.1,245678.42,600519
8,2002-04-30,37.16,36.2,38.5,35.1,113104.5,600519
9,2002-05-31,36.31,34.95,36.5,34.5,52439.03,600519
10,2002-06-28,34.9,37.03,39.04,34.0,126331.79,600519
11,2002-07-31,37.08,31.32,37.49,31.25,81247.58,600519
12,2002-08-30,31.28,30.47,31.78,30.3,47058.57,600519
13,2002-09-27,30.45,28.18,30.88,27.9,64141.38,600519
14,2002-10-31,28.15,26.09,28.19,25.61,40670.24,600519
15,2002-11-28,26.08,26.28,27.2,25.42,57027.03,600519
16,2002-12-31,26.5,25.46,27.38,25.45,78504.52,600519
17,2003-01-29,25.5,26.88,27.18,24.5,71913.75,600519
18,2003-02-28,26.86,26.8,27.05,26.2,22015.89,600519
19,2003-03-31,26.88,26.05,27.98,25.41,66860.09,600519
20,2003-04-30,26.06,25.19,27.4,24.5,199634.39,600519
21,2003-05-30,25.2,26.14,26.27,23.6,129766.79,600519
22,2003-06-30,26.22,24.96,26.25,24.75,74019.41,600519
23,2003-07-31,24.9,23.15,25.88,22.92,99825.97,600519
24,2003-08-29,23.0,21.51,23.22,21.0,42289.25,600519
25,2003-09-30,21.69,21.24,22.5,20.71,60433.67,600519
26,2003-10-31,21.12,22.39,22.5,21.0,46007.34,600519
27,2003-11-28,22.68,22.98,23.85,22.33,96371.96,600519
28,2003-12-31,23.3,25.4,25.68,22.85,147915.39,600519
29,2004-01-30,25.01,28.12,29.15,25.0,129011.17,600519
30,2004-02-27,28.5,28.4,29.45,27.2,151434.94,600519
