,date,open,close,high,low,volume,code
47,2005-07-29,13.972,13.507,13.972,12.618,95444.95,600519
48,2005-08-31,13.528,15.036,16.073,13.403,145978.66,600519
49,2005-09-30,15.005,15.22,15.873,14.777,72522.5,600519
50,2005-10-31,15.103,14.829,15.294,13.814,113428.67,600519
51,2005-11-30,14.891,13.46,14.94,13.202,110125.82,600519
52,2005-12-30,13.383,14.039,14.402,12.463,218879.33,600519
53,2006-01-25,13.971,14.537,14.863,13.574,229362.93,600519
54,2006-02-23,14.632,19.162,19.233,14.309,223262.06,600519
55,2006-04-25,21.079,28.129,28.68,21.079,207984.78,600519
56,2006-05-31,28.152,30.041,32.468,23.572,661092.12,600519
57,2006-06-30,30.041,29.678,31.342,25.655,1180668.58,600519
58,2006-07-31,29.665,27.526,29.665,26.825,568607.88,600519
59,2006-08-31,27.526,28.295,28.909,25.699,291899.94,600519
60,2006-09-29,28.371,29.672,29.953,27.025,380761.84,600519
61,2006-10-31,30.035,33.776,34.958,29.278,381470.22,600519
62,2006-11-30,33.532,42.384,43.278,32.756,567946.85,600519
63,2006-12-29,42.384,54.946,57.617,41.852,636377.01,600519
64,2007-01-31,56.309,64.58,72.568,52.112,642136.06,600519
65,2007-02-27,62.553,54.827,66.294,54.626,284828.74,600519
66,2007-03-30,60.307,59.118,64.717,56.929,589946.25,600519
67,2007-04-30,59.431,59.694,65.925,57.179,959020.76,600519
68,2007-05-30,60.432,63.791,72.193,56.241,1050179.38,600519
69,2007-06-29,68.196,74.871,82.227,59.475,703487.46,600519
70,2007-07-31,74.445,81.249,81.834,68.804,330336.66,600519
71,2007-08-31,81.205,100.675,101.971,78.693,445354.54,600519
72,2007-09-28,101.285,94.72,102.859,87.235,479743.55,600519
73,2007-10-31,95.387,120.239,125.269,92.221,365088.44,600519
74,2007-11-30,121.177,109.211,121.177,105.44,222238.81,600519
75,2007-12-28,108.606,144.783,144.846,108.587,300570.93,600519
76,2008-01-31,142.895,129.694,145.129,126.528,533176.36,600519
77,2008-02-29,129.04,122.751,135.12,115.323,218840.06,600519
78,2008-03-31,128.479,118.162,144.091,112.994,300061.64,600519
79,2008-04-30,119.289,115.279,121.492,97.571,360365.51,600519
80,2008-05-30,115.449,105.843,118.03,105.131,169460.31,600519
81,2008-06-30,106.258,87.735,108.273,81.037,224512.63,600519
82,2008-07-31,87.735,101.227,104.455,85.101,160499.91,600519
83,2008-08-29,100.543,88.628,101.929,85.45,117302.79,600519
84,2008-09-26,88.444,83.5,91.167,72.921,356271.33,600519
85,2008-10-31,82.81,58.372,83.506,55.719,294365.15,600519
86,2008-11-28,57.625,64.45,67.742,53.307,416942.66,600519
87,2008-12-31,64.196,68.818,76.479,63.335,344368.17,600519
88,2009-01-23,69.325,65.336,70.325,62.677,500752.76,600519
89,2009-02-27,66.153,74.978,83.569,63.31,732156.9,600519
90,2009-03-31,74.073,72.642,80.087,70.135,601315.42,600519
91,2009-04-30,72.794,73.661,82.753,72.11,686168.43,600519
92,2009-05-27,74.003,72.661,76.479,70.945,463139.0,600519
93,2009-06-30,72.813,93.705,95.155,72.623,771847.77,600519
94,2009-07-31,93.552,95.734,101.445,90.297,735163.87,600519
95,2009-08-31,96.998,95.715,111.994,94.368,680465.68,600519
96,2009-09-30,95.721,105.204,109.563,95.441,458061.92,600519
97,2009-10-30,106.442,100.578,108.478,99.231,469032.74,600519
98,2009-11-30,99.55,110.979,113.021,99.218,651862.15,600519
99,2009-12-31,110.239,108.369,115.542,104.336,612733.1,600519
100,2010-01-29,109.76,107.552,110.641,102.167,632905.77,600519
101,2010-02-26,107.769,106.468,112.058,104.783,264527.7,600519
102,2010-03-31,106.219,101.311,106.857,100.137,377834.15,600519
103,2010-04-30,101.324,82.34,102.422,81.523,1138448.81,600519
104,2010-05-31,81.676,84.158,87.106,80.087,474924.21,600519
105,2010-06-30,84.075,81.274,90.999,80.093,391279.67,600519
106,2010-07-30,81.586,89.322,92.175,80.233,459778.5,600519
107,2010-08-31,89.296,102.565,103.699,89.296,566016.37,600519
108,2010-09-30,102.288,108.685,111.725,100.42,396381.0,600519
109,2010-10-29,108.858,105.09,113.644,99.712,744175.0,600519
110,2010-11-30,105.122,131.925,142.997,103.866,1532667.0,600519
111,2010-12-31,130.759,118.469,136.878,114.269,1024068.0,600519
112,2011-01-31,120.388,114.649,121.033,109.232,673159.0,600519
113,2011-02-28,114.656,115.094,121.612,113.367,455414.0,600519
114,2011-03-31,115.113,115.847,125.026,112.401,793544.0,600519
115,2011-04-29,115.931,117.432,119.216,109.999,580798.0,600519
116,2011-05-31,117.876,131.274,131.39,117.232,638286.0,600519
117,2011-06-30,131.467,136.962,137.393,128.054,580816.0,600519
118,2011-07-29,137.895,148.06,149.629,135.961,583950.0,600519
119,2011-08-31,148.519,153.848,157.237,138.254,690999.0,600519
120,2011-09-30,153.798,136.527,154.357,132.451,551477.0,600519
121,2011-10-31,136.735,146.284,148.139,131.09,387158.0,600519
122,2011-11-30,145.546,150.474,154.794,143.053,584106.0,600519
123,2011-12-30,152.724,138.468,154.873,133.59,589745.0,600519
124,2012-01-31,137.179,133.533,139.443,122.422,503050.0,600519
125,2012-02-29,133.382,146.463,146.85,131.441,495685.0,600519
126,2012-03-30,145.789,141.09,154.658,138.239,769474.0,600519
127,2012-04-27,140.474,160.861,161.52,140.474,408000.0,600519
128,2012-05-31,161.893,169.543,170.346,154.658,664311.0,600519
129,2012-06-29,170.489,171.313,177.874,166.284,440056.0,600519
130,2012-07-31,171.921,179.314,193.604,169.07,688570.0,600519
131,2012-08-31,179.125,159.901,190.381,155.346,650449.0,600519
132,2012-09-28,172.445,178.848,179.489,165.955,553938.0,600519
133,2012-10-31,178.485,179.969,185.513,172.795,314802.0,600519
134,2012-11-30,180.602,157.173,182.523,150.471,545652.0,600519
135,2012-12-31,154.983,152.087,160.804,133.882,1383600.0,600519
136,2013-01-31,154.255,130.171,158.366,125.15,1290067.0,600519
137,2013-02-28,130.156,127.333,137.083,125.15,751219.0,600519
138,2013-03-29,126.824,122.866,137.229,118.1,985461.0,600519
139,2013-04-26,122.305,126.598,130.971,116.746,643361.0,600519
140,2013-05-31,125.878,143.413,150.741,122.989,823798.0,600519
141,2013-06-28,144.141,144.569,150.303,132.289,581689.0,600519
142,2013-07-31,144.314,126.63,150.198,124.444,745415.0,600519
143,2013-08-30,127.743,126.841,137.031,125.916,531274.0,600519
144,2013-09-30,120.844,102.161,120.844,99.967,1443982.0,600519
145,2013-10-31,102.026,101.537,110.999,98.824,776957.0,600519
146,2013-11-29,100.951,106.294,110.06,100.553,638387.0,600519
147,2013-12-31,105.22,96.48,105.415,92.061,605829.0,600519
148,2014-01-30,96.187,99.35,108.053,88.686,780761.0,600519
149,2014-02-28,99.245,112.742,114.215,98.343,609824.0,600519
150,2014-03-31,112.727,116.26,132.417,111.472,904870.0,600519
151,2014-04-30,116.267,123.158,134.972,116.034,708765.0,600519
152,2014-05-30,122.873,115.147,122.873,107.918,433670.0,600519
153,2014-06-30,114.982,120.592,123.438,112.224,385391.0,600519
154,2014-07-31,121.111,136.127,143.627,119.42,682884.0,600519
155,2014-08-29,136.042,134.395,141.555,131.651,544518.0,600519
156,2014-09-30,134.369,137.707,142.829,132.161,628272.0,600519
157,2014-10-31,136.747,133.078,136.832,130.53,587280.0,600519
158,2014-11-28,133.138,132.365,142.693,123.582,1204692.0,600519
159,2014-12-31,132.985,161.056,164.343,132.501,1806553.0,600519
160,2015-01-30,161.056,150.49,173.474,145.64,964352.0,600519
161,2015-02-27,149.072,162.271,165.201,147.364,663706.0,600519
162,2015-03-31,162.058,166.441,170.526,155.663,957524.59,600519
163,2015-04-30,166.501,214.235,228.478,163.74,1921350.0,600519
164,2015-05-29,214.6,224.087,246.315,203.745,1133074.0,600519
165,2015-06-30,224.181,218.838,231.876,193.485,1744152.0,600519
166,2015-07-31,216.587,196.657,240.37,186.656,2558985.0,600519
167,2015-08-31,194.917,185.761,203.75,158.025,1269902.0,600519
168,2015-09-30,182.385,180.949,199.234,175.901,692065.0,600519
169,2015-10-30,189.003,203.341,207.563,186.835,417333.0,600519
170,2015-11-30,204.045,203.769,213.61,196.467,515944.0,600519
171,2015-12-31,202.523,207.458,217.908,198.72,514710.0,600519
172,2016-01-29,207.277,190.781,207.277,185.894,565199.0,600519
173,2016-02-29,192.16,204.339,210.016,189.783,389071.0,600519
174,2016-03-31,205.338,235.46,240.917,200.051,878002.0,600519
175,2016-04-29,236.705,238.845,244.93,224.202,640863.0,600519
176,2016-05-31,238.226,251.462,253.506,231.143,555447.0,600519
177,2016-06-30,252.346,277.562,283.533,250.064,571220.0,600519
178,2016-07-29,278.96,304.165,317.424,275.852,772367.0,600519
179,2016-08-31,304.02,301.29,313.228,291.461,688229.0,600519
180,2016-09-30,300.814,289.363,303.048,279.31,470929.0,600519
181,2016-10-31,289.945,308.828,313.538,289.945,413494.0,600519
182,2016-11-30,308.828,309.925,320.969,299.522,611714.0,600519
183,2016-12-30,310.819,324.563,330.245,306.759,693826.0,600519
184,2017-01-26,324.689,334.538,349.477,323.261,610836.0,600519
185,2017-02-28,336.073,344.484,356.004,332.11,497329.0,600519
186,2017-03-31,344.912,375.275,385.124,344.358,722255.0,600519
187,2017-04-28,374.595,401.617,416.381,369.68,738749.0,600519
188,2017-05-31,399.791,430.231,443.383,386.581,678402.0,600519
189,2017-06-30,429.804,458.312,471.085,428.357,738677.0,600519
190,2017-07-31,460.595,474.483,481.129,435.023,793720.0,600519
191,2017-08-31,474.266,484.274,494.085,464.534,612494.0,600519
192,2017-09-29,483.337,510.393,518.518,463.4,570297.0,600519
193,2017-10-31,517.196,609.378,645.83,512.819,701883.0,600519
194,2017-11-30,612.188,622.166,709.881,604.428,1425047.0,600519
195,2017-12-29,629.078,687.725,716.329,606.646,1064909.0,600519
196,2018-01-31,690.2,753.836,787.873,680.232,1234330.0,600519
197,2018-02-28,756.262,715.461,756.558,648.788,962172.0,600519
198,2018-03-30,717.808,674.049,743.434,649.192,987808.0,600519
199,2018-04-27,670.48,653.255,704.773,635.97,690626.0,600519
200,2018-05-31,650.76,740.614,741.097,636.029,904325.0,600519
201,2018-06-29,740.614,731.46,792.251,697.0,875289.0,600519
202,2018-07-31,734.52,726.44,764.11,678.23,752382.0,600519
203,2018-08-31,731.4,659.19,732.3,616.86,873569.0,600519
204,2018-09-28,652.0,730.0,733.2,620.0,686630.0,600519
205,2018-10-31,715.41,548.9,719.0,509.02,1319133.0,600519
206,2018-11-30,555.0,565.0,600.0,536.8,933078.0,600519
207,2018-12-28,589.0,590.01,616.5,553.61,631054.0,600519
208,2019-01-31,609.98,689.6,698.88,582.02,841518.0,600519
209,2019-02-28,697.04,755.01,763.42,688.18,639323.0,600519
210,2019-03-29,761.5,853.99,866.68,733.65,1095471.0,600519
211,2019-04-30,860.0,974.0,990.0,834.21,995739.0,600519
212,2019-05-31,925.5,890.0,935.0,842.5,1229939.0,600519
213,2019-06-28,892.0,984.0,1001.0,840.0,826609.0,600519
214,2019-07-19,1004.52,955.87,1035.6,947.18,592823.0,600519
215,2019-07-31,1004.52,972.6,1035.6,938.15,833968.0,600519
216,2019-08-30,976.51,1142.0,1146.0,923.8,852478.0,600519
217,2019-09-30,1139.99,1150.0,1188.87,1066.0,686995.0,600519
218,2019-10-31,1153.0,1180.01,1215.68,1109.02,539155.0,600519
219,2019-11-29,1181.0,1129.0,1241.61,1112.89,570338.0,600519
220,2019-12-31,1118.2,1183.0,1195.5,1117.74,596782.0,600519
221,2020-01-23,1128.0,1052.8,1145.06,1037.0,792356.0,600519
222,2020-02-28,985.0,1057.0,1124.0,980.0,843676.0,600519
223,2020-03-31,1050.11,1111.0,1176.0,960.1,1137911.0,600519
224,2020-04-30,1117.0,1265.7,1299.94,1103.0,618639.0,600519
225,2020-05-29,1251.0,1366.6,1371.96,1250.0,478778.0,600519
226,2020-06-30,1381.0,1462.88,1482.0,1381.0,531223.0,600519
227,2020-07-31,1468.0,1678.18,1787.0,1464.02,1142189.0,600519
228,2020-08-31,1686.88,1786.5,1816.0,1598.5,664726.0,600519
229,2020-09-30,1792.0,1668.5,1828.0,1621.02,660452.0,600519
