,date,open,close,high,low,volume,code
225,2009-03-13,4.23,4.09,4.41,3.96,478337.34,600987
226,2009-03-20,4.06,4.4,4.58,4.03,459864.65,600987
227,2009-03-27,4.43,4.49,4.51,4.3,342242.06,600987
228,2009-04-03,4.51,4.76,4.99,4.4,790746.42,600987
229,2009-04-10,4.8,4.86,4.87,4.58,253150.6,600987
230,2009-04-17,4.89,4.93,5.12,4.85,461162.16,600987
231,2009-04-24,4.93,4.94,5.29,4.88,450574.69,600987
232,2009-04-30,4.95,5.02,5.06,4.68,179721.12,600987
233,2009-05-08,5.04,5.22,5.34,5.02,365021.17,600987
234,2009-05-15,5.27,5.17,5.38,5.09,368512.83,600987
235,2009-05-22,5.16,4.99,5.24,4.91,294208.18,600987
236,2009-05-27,4.85,5.31,5.34,4.82,278732.74,600987
237,2009-06-05,5.35,5.3,5.51,5.21,445749.8,600987
238,2009-06-12,5.3,5.13,5.52,5.11,303059.87,600987
239,2009-06-19,5.15,5.36,5.37,5.12,205179.75,600987
240,2009-06-26,5.39,5.5,6.0,5.26,818648.87,600987
241,2009-07-03,5.52,5.56,5.6,5.37,297275.52,600987
242,2009-07-10,5.57,5.89,5.9,5.45,470589.47,600987
243,2009-07-17,5.89,5.85,6.05,5.8,530759.13,600987
244,2009-07-24,5.88,5.88,6.03,5.75,363912.66,600987
245,2009-07-31,5.86,6.52,6.63,5.76,867829.44,600987
246,2009-08-07,6.52,6.35,6.84,6.3,567331.51,600987
247,2009-08-14,6.45,5.84,6.64,5.8,348586.95,600987
248,2009-08-21,5.79,6.36,6.44,5.5,606636.36,600987
249,2009-08-28,6.42,6.26,6.92,6.13,921049.23,600987
250,2009-09-04,6.15,6.11,6.18,5.6,367993.7,600987
251,2009-09-11,6.14,6.97,7.09,6.13,732975.23,600987
252,2009-09-18,6.97,6.85,7.21,6.71,698928.5,600987
253,2009-09-25,6.81,6.65,7.36,6.5,506909.64,600987
254,2009-09-30,6.71,6.51,6.75,6.05,177383.12,600987
255,2009-10-09,6.58,7.05,7.1,6.58,112774.83,600987
256,2009-10-16,6.99,7.11,7.2,6.7,411595.53,600987
257,2009-10-23,7.09,7.58,7.76,7.05,604070.56,600987
258,2009-10-30,7.57,7.44,7.65,7.04,413983.08,600987
259,2009-11-06,7.35,7.86,8.16,7.29,585112.86,600987
260,2009-11-13,7.88,7.99,8.18,7.74,382273.53,600987
261,2009-11-20,8.05,8.49,8.63,7.99,454946.03,600987
262,2009-11-27,8.5,7.76,8.74,7.63,538127.6,600987
263,2009-12-04,7.88,8.29,8.71,7.8,442965.14,600987
264,2009-12-11,8.32,8.37,8.65,8.21,261738.47,600987
265,2009-12-18,8.37,7.87,8.39,7.74,237544.96,600987
266,2009-12-25,7.87,8.43,8.62,7.78,332402.31,600987
267,2009-12-31,8.45,8.99,9.15,8.43,443729.26,600987
268,2010-01-08,8.99,8.68,9.14,8.47,306784.05,600987
269,2010-01-15,8.71,9.52,9.74,8.59,461797.52,600987
270,2010-01-22,9.55,9.01,10.7,8.95,500974.13,600987
271,2010-01-29,8.99,8.88,9.09,8.58,238357.38,600987
272,2010-02-05,8.88,8.52,8.93,8.03,213814.16,600987
273,2010-02-12,8.58,8.79,8.88,8.41,92181.84,600987
274,2010-02-26,8.8,9.24,9.45,8.72,214801.38,600987
275,2010-03-05,9.2,9.17,9.65,9.03,285910.82,600987
276,2010-03-12,9.18,8.77,9.38,8.7,200182.52,600987
277,2010-03-19,8.83,9.15,9.19,8.5,157030.63,600987
278,2010-03-26,9.16,8.92,9.17,8.65,175476.83,600987
279,2010-04-02,8.95,9.28,9.29,8.85,311562.98,600987
280,2010-04-09,9.29,9.81,10.15,9.13,381919.64,600987
281,2010-04-16,9.75,9.53,9.95,9.3,354969.12,600987
282,2010-04-23,9.48,9.17,9.51,8.93,257321.93,600987
283,2010-04-30,9.19,8.01,9.31,7.82,192789.94,600987
284,2010-05-07,7.88,7.8,8.3,7.69,73218.02,600987
285,2010-05-14,7.77,7.32,7.89,7.05,116757.65,600987
